127.0.0.1 - - [02/Apr/2013:21:11:11 -0300] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:30 -0300] "GET /Controlart_Web/javax.faces.resource/primefaces.js.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:30 -0300] "GET /Controlart_Web/javax.faces.resource/template.css.art?ln=css HTTP/1.1" 200 1285
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:30 -0300] "GET /Controlart_Web/javax.faces.resource/logo_sistema.png.art?ln=image HTTP/1.1" 200 10468
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:31 -0300] "GET /Controlart_Web/javax.faces.resource/status_loading.gif.art?ln=image HTTP/1.1" 200 3001
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:31 -0300] "GET /Controlart_Web/javax.faces.resource/favicon.ico.art?ln=image HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:32 -0300] "POST /Controlart_Web/pages/relatorioTabelaPreco.art HTTP/1.1" 200 2789
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:32 -0300] "GET /Controlart_Web/javax.faces.resource/theme.css.art?ln=primefaces-afterwork HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:32 -0300] "GET /Controlart_Web/javax.faces.resource/jquery/jquery.js.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:32 -0300] "GET /Controlart_Web/javax.faces.resource/primefaces.js.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:32 -0300] "GET /Controlart_Web/javax.faces.resource/login.css.art?ln=css HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:32 -0300] "GET /Controlart_Web/javax.faces.resource/primefaces.css.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:45 -0300] "GET /Controlart_Web/ HTTP/1.1" 200 2786
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:45 -0300] "GET /Controlart_Web/javax.faces.resource/jquery/jquery.js.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:45 -0300] "GET /Controlart_Web/javax.faces.resource/login.css.art?ln=css HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:45 -0300] "GET /Controlart_Web/javax.faces.resource/theme.css.art?ln=primefaces-afterwork HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:45 -0300] "GET /Controlart_Web/javax.faces.resource/primefaces.css.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:45 -0300] "GET /Controlart_Web/javax.faces.resource/primefaces.js.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:50 -0300] "POST /Controlart_Web/login.art HTTP/1.1" 200 10229
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:50 -0300] "GET /Controlart_Web/javax.faces.resource/theme.css.art?ln=primefaces-afterwork HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:50 -0300] "GET /Controlart_Web/javax.faces.resource/primefaces.js.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:50 -0300] "GET /Controlart_Web/javax.faces.resource/jquery/jquery.js.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:50 -0300] "GET /Controlart_Web/javax.faces.resource/primefaces.css.art?ln=primefaces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:50 -0300] "GET /Controlart_Web/javax.faces.resource/template.css.art?ln=css HTTP/1.1" 200 1285
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:50 -0300] "GET /Controlart_Web/javax.faces.resource/images/ui-icons-dark.png.art?ln=primefaces-afterwork HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:50 -0300] "GET /Controlart_Web/javax.faces.resource/status_loading.gif.art?ln=image HTTP/1.1" 200 3001
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:50 -0300] "GET /Controlart_Web/javax.faces.resource/logo_sistema.png.art?ln=image HTTP/1.1" 200 10468
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:53 -0300] "POST /Controlart_Web/pages/home.art HTTP/1.1" 500 4641
0:0:0:0:0:0:0:1 - - [02/Apr/2013:21:16:53 -0300] "GET /favicon.ico HTTP/1.1" 404 973
